"Notes"	"Census Region"	"Census Region Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
"Total"	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Sep., 2012"	"2012/09"			859	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Oct., 2012"	"2012/10"	"5-14 years"	"5-14"	10	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Oct., 2012"	"2012/10"	"15-24 years"	"15-24"	73	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Oct., 2012"	"2012/10"	"25-34 years"	"25-34"	140	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Oct., 2012"	"2012/10"	"35-44 years"	"35-44"	135	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Oct., 2012"	"2012/10"	"45-54 years"	"45-54"	171	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Oct., 2012"	"2012/10"	"55-64 years"	"55-64"	144	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Oct., 2012"	"2012/10"	"65-74 years"	"65-74"	61	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Oct., 2012"	"2012/10"	"75-84 years"	"75-84"	45	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Oct., 2012"	"2012/10"	"85+ years"	"85+"	30	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Oct., 2012"	"2012/10"			809	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Nov., 2012"	"2012/11"	"15-24 years"	"15-24"	91	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Nov., 2012"	"2012/11"	"25-34 years"	"25-34"	124	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Nov., 2012"	"2012/11"	"35-44 years"	"35-44"	135	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Nov., 2012"	"2012/11"	"45-54 years"	"45-54"	196	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Nov., 2012"	"2012/11"	"55-64 years"	"55-64"	142	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Nov., 2012"	"2012/11"	"65-74 years"	"65-74"	57	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Nov., 2012"	"2012/11"	"75-84 years"	"75-84"	55	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Nov., 2012"	"2012/11"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Nov., 2012"	"2012/11"			831	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Dec., 2012"	"2012/12"	"15-24 years"	"15-24"	96	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Dec., 2012"	"2012/12"	"25-34 years"	"25-34"	112	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Dec., 2012"	"2012/12"	"35-44 years"	"35-44"	114	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Dec., 2012"	"2012/12"	"45-54 years"	"45-54"	172	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Dec., 2012"	"2012/12"	"55-64 years"	"55-64"	145	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Dec., 2012"	"2012/12"	"65-74 years"	"65-74"	82	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Dec., 2012"	"2012/12"	"75-84 years"	"75-84"	40	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Dec., 2012"	"2012/12"	"85+ years"	"85+"	37	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"	"Dec., 2012"	"2012/12"			806	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"2012"	"2012"					10421	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jan., 2013"	"2013/01"	"5-14 years"	"5-14"	12	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jan., 2013"	"2013/01"	"15-24 years"	"15-24"	112	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jan., 2013"	"2013/01"	"25-34 years"	"25-34"	123	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jan., 2013"	"2013/01"	"35-44 years"	"35-44"	137	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jan., 2013"	"2013/01"	"45-54 years"	"45-54"	208	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jan., 2013"	"2013/01"	"55-64 years"	"55-64"	164	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jan., 2013"	"2013/01"	"65-74 years"	"65-74"	78	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jan., 2013"	"2013/01"	"75-84 years"	"75-84"	42	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jan., 2013"	"2013/01"	"85+ years"	"85+"	33	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jan., 2013"	"2013/01"			909	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Feb., 2013"	"2013/02"	"15-24 years"	"15-24"	89	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Feb., 2013"	"2013/02"	"25-34 years"	"25-34"	117	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Feb., 2013"	"2013/02"	"35-44 years"	"35-44"	129	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Feb., 2013"	"2013/02"	"45-54 years"	"45-54"	180	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Feb., 2013"	"2013/02"	"55-64 years"	"55-64"	123	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Feb., 2013"	"2013/02"	"65-74 years"	"65-74"	71	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Feb., 2013"	"2013/02"	"75-84 years"	"75-84"	40	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Feb., 2013"	"2013/02"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Feb., 2013"	"2013/02"			786	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Mar., 2013"	"2013/03"	"15-24 years"	"15-24"	132	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Mar., 2013"	"2013/03"	"25-34 years"	"25-34"	133	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Mar., 2013"	"2013/03"	"35-44 years"	"35-44"	140	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Mar., 2013"	"2013/03"	"45-54 years"	"45-54"	184	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Mar., 2013"	"2013/03"	"55-64 years"	"55-64"	166	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Mar., 2013"	"2013/03"	"65-74 years"	"65-74"	76	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Mar., 2013"	"2013/03"	"75-84 years"	"75-84"	47	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Mar., 2013"	"2013/03"	"85+ years"	"85+"	30	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Mar., 2013"	"2013/03"			913	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Apr., 2013"	"2013/04"	"15-24 years"	"15-24"	123	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Apr., 2013"	"2013/04"	"25-34 years"	"25-34"	133	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Apr., 2013"	"2013/04"	"35-44 years"	"35-44"	115	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Apr., 2013"	"2013/04"	"45-54 years"	"45-54"	176	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Apr., 2013"	"2013/04"	"55-64 years"	"55-64"	178	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Apr., 2013"	"2013/04"	"65-74 years"	"65-74"	92	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Apr., 2013"	"2013/04"	"75-84 years"	"75-84"	56	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Apr., 2013"	"2013/04"	"85+ years"	"85+"	32	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Apr., 2013"	"2013/04"			914	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"May, 2013"	"2013/05"	"5-14 years"	"5-14"	11	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"May, 2013"	"2013/05"	"15-24 years"	"15-24"	114	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"May, 2013"	"2013/05"	"25-34 years"	"25-34"	136	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"May, 2013"	"2013/05"	"35-44 years"	"35-44"	140	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"May, 2013"	"2013/05"	"45-54 years"	"45-54"	151	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"May, 2013"	"2013/05"	"55-64 years"	"55-64"	170	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"May, 2013"	"2013/05"	"65-74 years"	"65-74"	90	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"May, 2013"	"2013/05"	"75-84 years"	"75-84"	51	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"May, 2013"	"2013/05"	"85+ years"	"85+"	33	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"May, 2013"	"2013/05"			897	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jun., 2013"	"2013/06"	"15-24 years"	"15-24"	93	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jun., 2013"	"2013/06"	"25-34 years"	"25-34"	151	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jun., 2013"	"2013/06"	"35-44 years"	"35-44"	126	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jun., 2013"	"2013/06"	"45-54 years"	"45-54"	161	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jun., 2013"	"2013/06"	"55-64 years"	"55-64"	163	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jun., 2013"	"2013/06"	"65-74 years"	"65-74"	79	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jun., 2013"	"2013/06"	"75-84 years"	"75-84"	52	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jun., 2013"	"2013/06"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jun., 2013"	"2013/06"			856	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jul., 2013"	"2013/07"	"5-14 years"	"5-14"	11	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jul., 2013"	"2013/07"	"15-24 years"	"15-24"	100	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jul., 2013"	"2013/07"	"25-34 years"	"25-34"	157	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jul., 2013"	"2013/07"	"35-44 years"	"35-44"	154	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jul., 2013"	"2013/07"	"45-54 years"	"45-54"	210	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jul., 2013"	"2013/07"	"55-64 years"	"55-64"	161	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jul., 2013"	"2013/07"	"65-74 years"	"65-74"	105	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jul., 2013"	"2013/07"	"75-84 years"	"75-84"	34	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jul., 2013"	"2013/07"	"85+ years"	"85+"	34	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Jul., 2013"	"2013/07"			966	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Aug., 2013"	"2013/08"	"15-24 years"	"15-24"	105	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Aug., 2013"	"2013/08"	"25-34 years"	"25-34"	145	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Aug., 2013"	"2013/08"	"35-44 years"	"35-44"	145	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Aug., 2013"	"2013/08"	"45-54 years"	"45-54"	185	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Aug., 2013"	"2013/08"	"55-64 years"	"55-64"	149	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Aug., 2013"	"2013/08"	"65-74 years"	"65-74"	75	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Aug., 2013"	"2013/08"	"75-84 years"	"75-84"	67	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Aug., 2013"	"2013/08"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Aug., 2013"	"2013/08"			901	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Sep., 2013"	"2013/09"	"15-24 years"	"15-24"	113	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Sep., 2013"	"2013/09"	"25-34 years"	"25-34"	137	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Sep., 2013"	"2013/09"	"35-44 years"	"35-44"	139	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Sep., 2013"	"2013/09"	"45-54 years"	"45-54"	178	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Sep., 2013"	"2013/09"	"55-64 years"	"55-64"	156	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Sep., 2013"	"2013/09"	"65-74 years"	"65-74"	80	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Sep., 2013"	"2013/09"	"75-84 years"	"75-84"	64	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Sep., 2013"	"2013/09"	"85+ years"	"85+"	26	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Sep., 2013"	"2013/09"			900	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Oct., 2013"	"2013/10"	"15-24 years"	"15-24"	112	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Oct., 2013"	"2013/10"	"25-34 years"	"25-34"	147	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Oct., 2013"	"2013/10"	"35-44 years"	"35-44"	126	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Oct., 2013"	"2013/10"	"45-54 years"	"45-54"	138	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Oct., 2013"	"2013/10"	"55-64 years"	"55-64"	149	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Oct., 2013"	"2013/10"	"65-74 years"	"65-74"	77	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Oct., 2013"	"2013/10"	"75-84 years"	"75-84"	57	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Oct., 2013"	"2013/10"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Oct., 2013"	"2013/10"			835	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Nov., 2013"	"2013/11"	"15-24 years"	"15-24"	96	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Nov., 2013"	"2013/11"	"25-34 years"	"25-34"	119	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Nov., 2013"	"2013/11"	"35-44 years"	"35-44"	98	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Nov., 2013"	"2013/11"	"45-54 years"	"45-54"	157	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Nov., 2013"	"2013/11"	"55-64 years"	"55-64"	131	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Nov., 2013"	"2013/11"	"65-74 years"	"65-74"	87	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Nov., 2013"	"2013/11"	"75-84 years"	"75-84"	46	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Nov., 2013"	"2013/11"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Nov., 2013"	"2013/11"			767	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Dec., 2013"	"2013/12"	"15-24 years"	"15-24"	101	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Dec., 2013"	"2013/12"	"25-34 years"	"25-34"	143	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Dec., 2013"	"2013/12"	"35-44 years"	"35-44"	137	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Dec., 2013"	"2013/12"	"45-54 years"	"45-54"	150	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Dec., 2013"	"2013/12"	"55-64 years"	"55-64"	139	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Dec., 2013"	"2013/12"	"65-74 years"	"65-74"	70	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Dec., 2013"	"2013/12"	"75-84 years"	"75-84"	47	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Dec., 2013"	"2013/12"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"	"Dec., 2013"	"2013/12"			826	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"2013"	"2013"					10470	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Jan., 2014"	"2014/01"	"15-24 years"	"15-24"	93	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Jan., 2014"	"2014/01"	"25-34 years"	"25-34"	137	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Jan., 2014"	"2014/01"	"35-44 years"	"35-44"	146	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Jan., 2014"	"2014/01"	"45-54 years"	"45-54"	166	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Jan., 2014"	"2014/01"	"55-64 years"	"55-64"	158	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Jan., 2014"	"2014/01"	"65-74 years"	"65-74"	71	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Jan., 2014"	"2014/01"	"75-84 years"	"75-84"	47	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Jan., 2014"	"2014/01"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Jan., 2014"	"2014/01"			855	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"15-24 years"	"15-24"	102	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"25-34 years"	"25-34"	139	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"35-44 years"	"35-44"	133	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"45-54 years"	"45-54"	147	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"55-64 years"	"55-64"	127	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"65-74 years"	"65-74"	74	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"75-84 years"	"75-84"	52	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Feb., 2014"	"2014/02"			805	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"15-24 years"	"15-24"	118	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"25-34 years"	"25-34"	127	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"35-44 years"	"35-44"	129	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"45-54 years"	"45-54"	192	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"55-64 years"	"55-64"	158	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"65-74 years"	"65-74"	74	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"75-84 years"	"75-84"	60	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"85+ years"	"85+"	27	Not Applicable	Not Applicable
"Total"	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Mar., 2014"	"2014/03"			894	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Apr., 2014"	"2014/04"	"5-14 years"	"5-14"	10	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Apr., 2014"	"2014/04"	"15-24 years"	"15-24"	101	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Apr., 2014"	"2014/04"	"25-34 years"	"25-34"	131	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Apr., 2014"	"2014/04"	"35-44 years"	"35-44"	144	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Apr., 2014"	"2014/04"	"45-54 years"	"45-54"	168	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Apr., 2014"	"2014/04"	"55-64 years"	"55-64"	185	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Apr., 2014"	"2014/04"	"65-74 years"	"65-74"	100	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"2014"	"2014"	"Apr., 2014"	"2014/04"	"75-84 years"	"75-84"	54	Not Applicable	Not Applicable
